case,kind,product_under_test,param,day,product,pnl
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,TRANSLATOR_GRAPHITE_MIST,18999
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,TRANSLATOR_SPACE_GRAY,0
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,TRANSLATOR_VOID_BLUE,5676
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,UV_VISOR_AMBER,1640
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,UV_VISOR_MAGENTA,5665
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,UV_VISOR_ORANGE,9666
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,UV_VISOR_RED,5432
drop_mm__GALAXY_SOUNDS_PLANETARY_RINGS,drop_mm,GALAXY_SOUNDS_PLANETARY_RINGS,,4,UV_VISOR_YELLOW,5360
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,GALAXY_SOUNDS_BLACK_HOLES,16489
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,GALAXY_SOUNDS_DARK_MATTER,5538
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,GALAXY_SOUNDS_PLANETARY_RINGS,23700
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,GALAXY_SOUNDS_SOLAR_WINDS,965
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,MICROCHIP_CIRCLE,-511
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,MICROCHIP_OVAL,5618
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,MICROCHIP_RECTANGLE,16141
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,MICROCHIP_SQUARE,24261
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,MICROCHIP_TRIANGLE,6325
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,OXYGEN_SHAKE_CHOCOLATE,9314
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,OXYGEN_SHAKE_EVENING_BREATH,2117
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,OXYGEN_SHAKE_GARLIC,19621
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,OXYGEN_SHAKE_MINT,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,OXYGEN_SHAKE_MORNING_BREATH,4125
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PANEL_1X2,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PANEL_1X4,16825
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PANEL_2X2,7060
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PANEL_2X4,4812
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PANEL_4X4,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PEBBLES_L,20786
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PEBBLES_M,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PEBBLES_S,20129
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PEBBLES_XL,19620
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,PEBBLES_XS,9650
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,ROBOT_DISHES,8067
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,ROBOT_IRONING,4670
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,ROBOT_LAUNDRY,6149
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,ROBOT_MOPPING,4728
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,ROBOT_VACUUMING,-1758
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SLEEP_POD_COTTON,13278
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SLEEP_POD_LAMB_WOOL,7141
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SLEEP_POD_NYLON,2191
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SLEEP_POD_POLYESTER,17615
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SLEEP_POD_SUEDE,10064
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SNACKPACK_CHOCOLATE,4884
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SNACKPACK_PISTACHIO,7750
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SNACKPACK_RASPBERRY,13450
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SNACKPACK_STRAWBERRY,2606
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,SNACKPACK_VANILLA,6080
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,TRANSLATOR_ASTRO_BLACK,-1136
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,TRANSLATOR_GRAPHITE_MIST,226
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,TRANSLATOR_SPACE_GRAY,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,TRANSLATOR_VOID_BLUE,5339
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,UV_VISOR_AMBER,13933
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,UV_VISOR_MAGENTA,17813
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,UV_VISOR_ORANGE,4325
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,UV_VISOR_RED,7582
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,2,UV_VISOR_YELLOW,4356
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,GALAXY_SOUNDS_BLACK_HOLES,6391
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,GALAXY_SOUNDS_DARK_MATTER,1162
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,GALAXY_SOUNDS_PLANETARY_RINGS,2414
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,MICROCHIP_CIRCLE,1727
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,MICROCHIP_OVAL,18822
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,MICROCHIP_RECTANGLE,3904
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,MICROCHIP_SQUARE,32872
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,MICROCHIP_TRIANGLE,10233
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,OXYGEN_SHAKE_CHOCOLATE,10434
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,OXYGEN_SHAKE_EVENING_BREATH,7882
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,OXYGEN_SHAKE_GARLIC,-1318
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,OXYGEN_SHAKE_MINT,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,OXYGEN_SHAKE_MORNING_BREATH,2750
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PANEL_1X2,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PANEL_1X4,4839
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PANEL_2X2,5525
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PANEL_2X4,6302
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PANEL_4X4,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PEBBLES_L,3870
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PEBBLES_M,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PEBBLES_S,5188
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PEBBLES_XL,38715
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,PEBBLES_XS,9490
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,ROBOT_DISHES,10932
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,ROBOT_IRONING,20920
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,ROBOT_LAUNDRY,4835
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,ROBOT_MOPPING,-4805
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,ROBOT_VACUUMING,13873
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SLEEP_POD_COTTON,10402
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SLEEP_POD_LAMB_WOOL,6585
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SLEEP_POD_NYLON,7216
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SLEEP_POD_POLYESTER,-238
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SLEEP_POD_SUEDE,11197
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SNACKPACK_CHOCOLATE,9670
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SNACKPACK_PISTACHIO,6570
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SNACKPACK_RASPBERRY,10530
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SNACKPACK_STRAWBERRY,2710
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,SNACKPACK_VANILLA,7334
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,TRANSLATOR_ASTRO_BLACK,8967
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,TRANSLATOR_GRAPHITE_MIST,3246
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,TRANSLATOR_SPACE_GRAY,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,TRANSLATOR_VOID_BLUE,6956
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,UV_VISOR_AMBER,10176
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,UV_VISOR_MAGENTA,10135
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,UV_VISOR_ORANGE,2516
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,UV_VISOR_RED,3688
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,3,UV_VISOR_YELLOW,8065
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,GALAXY_SOUNDS_BLACK_HOLES,15710
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,GALAXY_SOUNDS_DARK_MATTER,17479
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,GALAXY_SOUNDS_PLANETARY_RINGS,-6442
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,MICROCHIP_CIRCLE,11944
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,MICROCHIP_OVAL,18905
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,MICROCHIP_RECTANGLE,19251
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,MICROCHIP_SQUARE,-20836
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,MICROCHIP_TRIANGLE,14252
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,OXYGEN_SHAKE_CHOCOLATE,5335
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,OXYGEN_SHAKE_EVENING_BREATH,12376
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,OXYGEN_SHAKE_GARLIC,21387
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,OXYGEN_SHAKE_MINT,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,OXYGEN_SHAKE_MORNING_BREATH,8346
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PANEL_1X2,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PANEL_1X4,9532
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PANEL_2X2,1919
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PANEL_2X4,11239
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PANEL_4X4,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PEBBLES_L,1635
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PEBBLES_M,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PEBBLES_S,23192
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PEBBLES_XL,68520
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,PEBBLES_XS,12280
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,ROBOT_DISHES,-2119
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,ROBOT_IRONING,-2050
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,ROBOT_LAUNDRY,3695
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,ROBOT_MOPPING,7796
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,ROBOT_VACUUMING,-3122
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SLEEP_POD_COTTON,8535
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SLEEP_POD_LAMB_WOOL,19185
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SLEEP_POD_NYLON,5290
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SLEEP_POD_POLYESTER,6254
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SLEEP_POD_SUEDE,-3255
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SNACKPACK_CHOCOLATE,6019
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SNACKPACK_PISTACHIO,762
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SNACKPACK_RASPBERRY,10055
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SNACKPACK_STRAWBERRY,3414
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,SNACKPACK_VANILLA,7290
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,TRANSLATOR_ASTRO_BLACK,2997
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,TRANSLATOR_GRAPHITE_MIST,18999
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,TRANSLATOR_SPACE_GRAY,0
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,TRANSLATOR_VOID_BLUE,5676
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,UV_VISOR_AMBER,1640
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,UV_VISOR_MAGENTA,5665
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,UV_VISOR_ORANGE,9666
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,UV_VISOR_RED,5432
size_1__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,1,4,UV_VISOR_YELLOW,5360
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,GALAXY_SOUNDS_BLACK_HOLES,16489
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,GALAXY_SOUNDS_DARK_MATTER,5538
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,GALAXY_SOUNDS_PLANETARY_RINGS,23700
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,GALAXY_SOUNDS_SOLAR_WINDS,965
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,MICROCHIP_CIRCLE,-275
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,MICROCHIP_OVAL,5618
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,MICROCHIP_RECTANGLE,16141
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,MICROCHIP_SQUARE,24261
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,MICROCHIP_TRIANGLE,6325
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,OXYGEN_SHAKE_CHOCOLATE,9314
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,OXYGEN_SHAKE_EVENING_BREATH,2117
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,OXYGEN_SHAKE_GARLIC,19621
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,OXYGEN_SHAKE_MINT,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,OXYGEN_SHAKE_MORNING_BREATH,4125
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PANEL_1X2,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PANEL_1X4,16825
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PANEL_2X2,7060
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PANEL_2X4,4812
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PANEL_4X4,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PEBBLES_L,20786
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PEBBLES_M,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PEBBLES_S,20129
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PEBBLES_XL,19620
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,PEBBLES_XS,9650
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,ROBOT_DISHES,8067
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,ROBOT_IRONING,4670
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,ROBOT_LAUNDRY,6149
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,ROBOT_MOPPING,4728
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,ROBOT_VACUUMING,-1758
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SLEEP_POD_COTTON,13278
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SLEEP_POD_LAMB_WOOL,7141
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SLEEP_POD_NYLON,2191
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SLEEP_POD_POLYESTER,17615
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SLEEP_POD_SUEDE,10064
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SNACKPACK_CHOCOLATE,4884
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SNACKPACK_PISTACHIO,7750
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SNACKPACK_RASPBERRY,13450
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SNACKPACK_STRAWBERRY,2606
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,SNACKPACK_VANILLA,6080
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,TRANSLATOR_ASTRO_BLACK,-1136
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,TRANSLATOR_GRAPHITE_MIST,226
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,TRANSLATOR_SPACE_GRAY,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,TRANSLATOR_VOID_BLUE,5339
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,UV_VISOR_AMBER,13933
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,UV_VISOR_MAGENTA,17813
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,UV_VISOR_ORANGE,4325
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,UV_VISOR_RED,7582
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,2,UV_VISOR_YELLOW,4356
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,GALAXY_SOUNDS_BLACK_HOLES,6391
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,GALAXY_SOUNDS_DARK_MATTER,1162
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,GALAXY_SOUNDS_PLANETARY_RINGS,2414
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,MICROCHIP_CIRCLE,624
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,MICROCHIP_OVAL,18822
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,MICROCHIP_RECTANGLE,3904
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,MICROCHIP_SQUARE,32872
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,MICROCHIP_TRIANGLE,10233
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,OXYGEN_SHAKE_CHOCOLATE,10434
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,OXYGEN_SHAKE_EVENING_BREATH,7882
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,OXYGEN_SHAKE_GARLIC,-1318
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,OXYGEN_SHAKE_MINT,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,OXYGEN_SHAKE_MORNING_BREATH,2750
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,PANEL_1X2,0
size_2__MICROCHIP_CIRCLE,product_size,MICROCHIP_CIRCLE,2,3,PANEL_1X4,4839
